ds,unique_id,y,cutoff,mean,random_walk,window_average,auto_arima,prophet
2022-12-19,20018201,2.3978952727983707,2022-10-31,2.095008430167957,2.1972245773362196,1.5556440670178422,1.557671674085196,2.090353075561927
2022-12-26,20018201,1.6094379124341003,2022-10-31,2.095008430167957,2.1972245773362196,1.5556440670178422,1.557671674085196,2.09239593723285
2022-05-23,20020303,2.995732273553991,2022-05-16,3.101996704422494,2.3978952727983707,2.8412223465357056,2.850899714678936,3.163712785311584
2022-05-30,20020303,2.995732273553991,2022-05-16,3.101996704422494,2.3978952727983707,2.8412223465357056,2.922590898628712,3.152688748823889
2022-06-06,20020303,1.6094379124341003,2022-05-16,3.101996704422494,2.3978952727983707,2.8412223465357056,2.8600721143293235,3.17073356984623
2022-06-13,20020303,3.1780538303479458,2022-05-16,3.101996704422494,2.3978952727983707,2.8412223465357056,2.9169225745399845,3.2049672913598335
2022-06-20,20020303,2.772588722239781,2022-05-16,3.101996704422494,2.3978952727983707,2.8412223465357056,2.9297986793155815,3.2261735061173664
2022-06-27,20020303,2.995732273553991,2022-05-16,3.101996704422494,2.3978952727983707,2.8412223465357056,2.929917195908339,3.224048770740197
2022-07-04,20020303,2.9444389791664403,2022-05-16,3.101996704422494,2.3978952727983707,2.8412223465357056,2.938885714433937,3.207667026294249
2022-07-11,20020303,2.9444389791664403,2022-05-16,3.101996704422494,2.3978952727983707,2.8412223465357056,2.94220337342531,3.182537098010395
2022-07-18,20020303,2.5649493574615367,2022-07-11,3.089062908817258,2.9444389791664403,2.914299738531663,2.9426354098604133,3.118318197529867
2022-07-25,20020303,2.5649493574615367,2022-07-11,3.089062908817258,2.9444389791664403,2.914299738531663,2.935113248754488,3.0740047119561313
2022-08-01,20020303,1.3862943611198906,2022-07-11,3.089062908817258,2.9444389791664403,2.914299738531663,2.9336997782562393,3.0275729917180514
2022-08-08,20020303,2.1972245773362196,2022-07-11,3.089062908817258,2.9444389791664403,2.914299738531663,2.932376075910997,2.9957994175072318
2022-08-15,20020303,2.6390573296152584,2022-07-11,3.089062908817258,2.9444389791664403,2.914299738531663,2.9309441664137332,2.9912331236913157
2022-08-22,20020303,2.9444389791664403,2022-07-11,3.089062908817258,2.9444389791664403,2.914299738531663,2.9303661136713086,3.01429735987159
2022-08-29,20020303,1.9459101490553132,2022-07-11,3.089062908817258,2.9444389791664403,2.914299738531663,2.9299261450664993,3.0579618267330373
2022-09-05,20020303,1.9459101490553132,2022-07-11,3.089062908817258,2.9444389791664403,2.914299738531663,2.9295887113687735,3.111893537444637
2022-09-12,20020303,2.772588722239781,2022-09-05,3.05508494522212,1.9459101490553132,2.368829151723081,2.532699195181517,3.083626795574493
2022-09-19,20020303,2.8903717578961645,2022-09-05,3.05508494522212,1.9459101490553132,2.368829151723081,2.505756973858975,3.141610111349833
2022-09-26,20020303,2.3978952727983707,2022-09-05,3.05508494522212,1.9459101490553132,2.368829151723081,2.563180941884715,3.14721099776246
2022-10-03,20020303,2.1972245773362196,2022-09-05,3.05508494522212,1.9459101490553132,2.368829151723081,2.6481662365321825,3.1082094787694055
2022-10-10,20020303,1.791759469228055,2022-09-05,3.05508494522212,1.9459101490553132,2.368829151723081,2.665910464703842,3.081052575152931
2022-10-17,20020303,2.70805020110221,2022-09-05,3.05508494522212,1.9459101490553132,2.368829151723081,2.6856927867911615,3.103653842634079
2022-10-24,20020303,2.302585092994046,2022-09-05,3.05508494522212,1.9459101490553132,2.368829151723081,2.702350103353475,3.1411443043164815
2022-10-31,20020303,2.772588722239781,2022-09-05,3.05508494522212,1.9459101490553132,2.368829151723081,2.7097760789274723,3.1192149359510095
2022-11-07,20020303,2.70805020110221,2022-10-31,3.0320468664924083,2.772588722239781,2.393745871391023,2.657113508201282,2.9876261317840695
2022-11-14,20020303,3.044522437723423,2022-10-31,3.0320468664924083,2.772588722239781,2.393745871391023,2.6338963277687784,2.8866423388255433
2022-11-21,20020303,2.3978952727983707,2022-10-31,3.0320468664924083,2.772588722239781,2.393745871391023,2.6764197382320174,2.8637183668967023
2022-11-28,20020303,1.6094379124341003,2022-10-31,3.0320468664924083,2.772588722239781,2.393745871391023,2.6672924583506514,2.9366511535237807
2022-12-05,20020303,2.3978952727983707,2022-10-31,3.0320468664924083,2.772588722239781,2.393745871391023,2.667099828886134,3.0221542443710923
2022-12-12,20020303,2.6390573296152584,2022-10-31,3.0320468664924083,2.772588722239781,2.393745871391023,2.6714209430475786,3.0301426063594397
2022-12-19,20020303,2.6390573296152584,2022-10-31,3.0320468664924083,2.772588722239781,2.393745871391023,2.6710372247082623,2.9673494806606246
2022-12-26,20020303,1.6094379124341003,2022-10-31,3.0320468664924083,2.772588722239781,2.393745871391023,2.671383618466394,2.9287117523387933
2022-05-23,20020304,0.0,2022-05-16,1.3759070304024101,0.6931471805599453,0.9222198635284842,1.2534267312070688,1.3622590061075923
2022-05-30,20020304,0.0,2022-05-16,1.3759070304024101,0.6931471805599453,0.9222198635284842,1.3747415415350859,1.3693769470971853
2022-06-06,20020304,0.0,2022-05-16,1.3759070304024101,0.6931471805599453,0.9222198635284842,1.3747415415350859,1.3865641833135431
2022-06-13,20020304,1.6094379124341003,2022-05-16,1.3759070304024101,0.6931471805599453,0.9222198635284842,1.3747415415350859,1.4081725310773634
2022-06-20,20020304,1.791759469228055,2022-05-16,1.3759070304024101,0.6931471805599453,0.9222198635284842,1.3747415415350859,1.421163053209689
2022-06-27,20020304,1.791759469228055,2022-05-16,1.3759070304024101,0.6931471805599453,0.9222198635284842,1.3747415415350859,1.4171229279716344
2022-07-04,20020304,0.0,2022-05-16,1.3759070304024101,0.6931471805599453,0.9222198635284842,1.3747415415350859,1.403351858377505
2022-07-11,20020304,0.0,2022-05-16,1.3759070304024101,0.6931471805599453,0.9222198635284842,1.3747415415350859,1.397076422889229
2022-07-18,20020304,0.0,2022-07-11,1.3443075771832305,0.0,0.8958797346140275,0.8165633124378577,1.3548178028931264
2022-07-25,20020304,0.0,2022-07-11,1.3443075771832305,0.0,0.8958797346140275,0.9734740189824156,1.381317470067203
2022-08-01,20020304,0.0,2022-07-11,1.3443075771832305,0.0,0.8958797346140275,0.9734740189824156,1.3753445509255713
2022-08-08,20020304,0.6931471805599453,2022-07-11,1.3443075771832305,0.0,0.8958797346140275,0.9734740189824156,1.3300396686772928
2022-08-15,20020304,0.0,2022-07-11,1.3443075771832305,0.0,0.8958797346140275,0.9734740189824156,1.2815876090832963
2022-08-22,20020304,1.3862943611198906,2022-07-11,1.3443075771832305,0.0,0.8958797346140275,0.9734740189824156,1.2734344668780473
2022-08-29,20020304,0.6931471805599453,2022-07-11,1.3443075771832305,0.0,0.8958797346140275,0.9734740189824156,1.3125046349411458
2022-09-05,20020304,1.3862943611198906,2022-07-11,1.3443075771832305,0.0,0.8958797346140275,0.9734740189824156,1.3641171449103715
2022-09-12,20020304,1.3862943611198906,2022-09-05,1.3099556108597608,1.3862943611198906,0.8664339756999317,0.9464312095447336,1.359193312497338
2022-09-19,20020304,0.0,2022-09-05,1.3099556108597608,1.3862943611198906,0.8664339756999317,0.817118122311265,1.355427555549284
2022-09-26,20020304,0.0,2022-09-05,1.3099556108597608,1.3862943611198906,0.8664339756999317,0.817118122311265,1.3408013630227196
2022-10-03,20020304,1.6094379124341003,2022-09-05,1.3099556108597608,1.3862943611198906,0.8664339756999317,0.817118122311265,1.3384403015892161
2022-10-10,20020304,0.6931471805599453,2022-09-05,1.3099556108597608,1.3862943611198906,0.8664339756999317,0.817118122311265,1.3498457200029086
2022-10-17,20020304,1.791759469228055,2022-09-05,1.3099556108597608,1.3862943611198906,0.8664339756999317,0.817118122311265,1.3579208478515277
2022-10-24,20020304,0.6931471805599453,2022-09-05,1.3099556108597608,1.3862943611198906,0.8664339756999317,0.817118122311265,1.3501986758234508
2022-10-31,20020304,1.6094379124341003,2022-09-05,1.3099556108597608,1.3862943611198906,0.8664339756999317,0.817118122311265,1.3331762499783724
2022-11-07,20020304,0.0,2022-10-31,1.2964735065070505,1.6094379124341003,1.1968729356955117,1.0482734533056246,1.3065409757919542
2022-11-14,20020304,1.6094379124341003,2022-10-31,1.2964735065070505,1.6094379124341003,1.1968729356955117,0.89354536631208,1.3113870448986955
2022-11-21,20020304,1.3862943611198906,2022-10-31,1.2964735065070505,1.6094379124341003,1.1968729356955117,0.89354536631208,1.3168634229804335
2022-11-28,20020304,0.0,2022-10-31,1.2964735065070505,1.6094379124341003,1.1968729356955117,0.89354536631208,1.3100222143818052
2022-12-05,20020304,0.0,2022-10-31,1.2964735065070505,1.6094379124341003,1.1968729356955117,0.89354536631208,1.2936711513362706
2022-12-12,20020304,1.9459101490553132,2022-10-31,1.2964735065070505,1.6094379124341003,1.1968729356955117,0.89354536631208,1.2812724778425206
2022-12-19,20020304,0.0,2022-10-31,1.2964735065070505,1.6094379124341003,1.1968729356955117,0.89354536631208,1.2807427546380594
2022-12-26,20020304,0.0,2022-10-31,1.2964735065070505,1.6094379124341003,1.1968729356955117,0.89354536631208,1.2877338006683334
2022-05-23,20020305,2.70805020110221,2022-05-16,2.871263926993382,2.5649493574615367,2.4420887196361583,2.5459346626262023,2.968022421379641
2022-05-30,20020305,1.3862943611198906,2022-05-16,2.871263926993382,2.5649493574615367,2.4420887196361583,2.558863341548088,3.0289307181823166
2022-06-06,20020305,2.6390573296152584,2022-05-16,2.871263926993382,2.5649493574615367,2.4420887196361583,2.558863341548088,3.0204432111829593
2022-06-13,20020305,2.5649493574615367,2022-05-16,2.871263926993382,2.5649493574615367,2.4420887196361583,2.558863341548088,2.955909453421061
2022-06-20,20020305,3.58351893845611,2022-05-16,2.871263926993382,2.5649493574615367,2.4420887196361583,2.558863341548088,2.894303021265508
2022-06-27,20020305,1.3862943611198906,2022-05-16,2.871263926993382,2.5649493574615367,2.4420887196361583,2.558863341548088,2.877695267927773
2022-07-04,20020305,2.9444389791664403,2022-05-16,2.871263926993382,2.5649493574615367,2.4420887196361583,2.558863341548088,2.89049454713812
2022-07-11,20020305,1.3862943611198906,2022-05-16,2.871263926993382,2.5649493574615367,2.4420887196361583,2.558863341548088,2.8870617836992176
2022-07-18,20020305,0.6931471805599453,2022-07-11,2.847507331739111,1.3862943611198906,2.325136659965583,2.291459263467224,2.7938013379099482
2022-07-25,20020305,2.5649493574615367,2022-07-11,2.847507331739111,1.3862943611198906,2.325136659965583,2.427110066776054,2.7985224643197273
2022-08-01,20020305,2.6390573296152584,2022-07-11,2.847507331739111,1.3862943611198906,2.325136659965583,2.447439114434234,2.8099746505074443
2022-08-08,20020305,2.8903717578961645,2022-07-11,2.847507331739111,1.3862943611198906,2.325136659965583,2.450485688200168,2.817105042788849
2022-08-15,20020305,0.0,2022-07-11,2.847507331739111,1.3862943611198906,2.325136659965583,2.4509422571387303,2.808035317442917
2022-08-22,20020305,2.1972245773362196,2022-07-11,2.847507331739111,1.3862943611198906,2.325136659965583,2.451010679967677,2.791090644993451
2022-08-29,20020305,1.791759469228055,2022-07-11,2.847507331739111,1.3862943611198906,2.325136659965583,2.451020934023802,2.7933303705827788
2022-09-05,20020305,2.9444389791664403,2022-07-11,2.847507331739111,1.3862943611198906,2.325136659965583,2.451022470728271,2.8282989527039066
2022-09-12,20020305,2.1972245773362196,2022-09-05,2.8107411338086465,2.9444389791664403,1.733355756432679,2.3653045861644255,2.858108285347061
2022-09-19,20020305,2.3978952727983707,2022-09-05,2.8107411338086465,2.9444389791664403,1.733355756432679,2.2689677798731265,2.877967806792135
2022-09-26,20020305,1.9459101490553132,2022-09-05,2.8107411338086465,2.9444389791664403,1.733355756432679,2.2689677798731265,2.8290441893088953
2022-10-03,20020305,2.1972245773362196,2022-09-05,2.8107411338086465,2.9444389791664403,1.733355756432679,2.2689677798731265,2.7750310528621807
2022-10-10,20020305,2.6390573296152584,2022-09-05,2.8107411338086465,2.9444389791664403,1.733355756432679,2.2689677798731265,2.7856576653626868
2022-10-17,20020305,2.9444389791664403,2022-09-05,2.8107411338086465,2.9444389791664403,1.733355756432679,2.2689677798731265,2.8543843003433036
2022-10-24,20020305,2.5649493574615367,2022-09-05,2.8107411338086465,2.9444389791664403,1.733355756432679,2.2689677798731265,2.903995463126001
2022-10-31,20020305,1.9459101490553132,2022-09-05,2.8107411338086465,2.9444389791664403,1.733355756432679,2.2689677798731265,2.8781297938713912
2022-11-07,20020305,1.3862943611198906,2022-10-31,2.792474540415424,1.9459101490553132,2.523588953824637,2.2528035242655933,2.763973223986881
2022-11-14,20020305,1.3862943611198906,2022-10-31,2.792474540415424,1.9459101490553132,2.523588953824637,2.303213898000682,2.770450028497456
2022-11-21,20020305,2.5649493574615367,2022-10-31,2.792474540415424,1.9459101490553132,2.523588953824637,2.303213898000682,2.8524601838187458
2022-11-28,20020305,2.5649493574615367,2022-10-31,2.792474540415424,1.9459101490553132,2.523588953824637,2.303213898000682,2.9230822692042926
2022-12-05,20020305,1.791759469228055,2022-10-31,2.792474540415424,1.9459101490553132,2.523588953824637,2.303213898000682,2.880272875845143
2022-12-12,20020305,2.995732273553991,2022-10-31,2.792474540415424,1.9459101490553132,2.523588953824637,2.303213898000682,2.72058038994944
2022-12-19,20020305,1.3862943611198906,2022-10-31,2.792474540415424,1.9459101490553132,2.523588953824637,2.303213898000682,2.558876547141542
2022-12-26,20020305,2.5649493574615367,2022-10-31,2.792474540415424,1.9459101490553132,2.523588953824637,2.303213898000682,2.526511944097995
2022-05-23,20020306,0.0,2022-05-16,1.2195459217162297,0.0,0.6931471805599454,0.7902197322107934,1.2611733283757063
2022-05-30,20020306,0.0,2022-05-16,1.2195459217162297,0.0,0.6931471805599454,0.7902197322107934,1.247330206512661
2022-06-06,20020306,1.9459101490553132,2022-05-16,1.2195459217162297,0.0,0.6931471805599454,0.7902197322107934,1.224919251207966
2022-06-13,20020306,0.0,2022-05-16,1.2195459217162297,0.0,0.6931471805599454,0.7902197322107934,1.2219337124104777
2022-06-20,20020306,0.6931471805599453,2022-05-16,1.2195459217162297,0.0,0.6931471805599454,0.7902197322107934,1.24845262102836
2022-06-27,20020306,0.6931471805599453,2022-05-16,1.2195459217162297,0.0,0.6931471805599454,0.7902197322107934,1.2832958027974142
2022-07-04,20020306,0.0,2022-05-16,1.2195459217162297,0.0,0.6931471805599454,0.7902197322107934,1.2941743325343276
2022-07-11,20020306,0.0,2022-05-16,1.2195459217162297,0.0,0.6931471805599454,0.7902197322107934,1.2687416023811453
2022-07-18,20020306,2.1972245773362196,2022-07-11,1.1846319931099545,0.0,0.3465735902799728,0.5525728582014047,1.1794852522440933
2022-07-25,20020306,0.0,2022-07-11,1.1846319931099545,0.0,0.3465735902799728,0.5454704110224976,1.1558639175987233
2022-08-01,20020306,0.0,2022-07-11,1.1846319931099545,0.0,0.3465735902799728,0.5383679638435905,1.1466423821067666
2022-08-08,20020306,0.0,2022-07-11,1.1846319931099545,0.0,0.3465735902799728,0.5312655166646835,1.1497992287225236
2022-08-15,20020306,0.0,2022-07-11,1.1846319931099545,0.0,0.3465735902799728,0.5241630694857764,1.1589122351109598
2022-08-22,20020306,0.6931471805599453,2022-07-11,1.1846319931099545,0.0,0.3465735902799728,0.5170606223068693,1.1678950741025078
2022-08-29,20020306,0.6931471805599453,2022-07-11,1.1846319931099545,0.0,0.3465735902799728,0.5099581751279623,1.1721178962625547
2022-09-05,20020306,0.0,2022-07-11,1.1846319931099545,0.0,0.3465735902799728,0.5028557279490552,1.1700297612701829
2022-09-12,20020306,0.0,2022-09-05,1.1539364878681653,0.0,0.34657359027997275,0.4611701489263123,1.1305384318453384
2022-09-19,20020306,1.9459101490553132,2022-09-05,1.1539364878681653,0.0,0.34657359027997275,0.4539104420167024,1.1405530540577384
2022-09-26,20020306,0.0,2022-09-05,1.1539364878681653,0.0,0.34657359027997275,0.44665073510709247,1.1582261556044484
2022-10-03,20020306,0.0,2022-09-05,1.1539364878681653,0.0,0.34657359027997275,0.43939102819748255,1.1714553544680935
2022-10-10,20020306,0.6931471805599453,2022-09-05,1.1539364878681653,0.0,0.34657359027997275,0.4321313212878726,1.1711797297430613
2022-10-17,20020306,0.0,2022-09-05,1.1539364878681653,0.0,0.34657359027997275,0.4248716143782627,1.160512923540699
2022-10-24,20020306,0.6931471805599453,2022-09-05,1.1539364878681653,0.0,0.34657359027997275,0.4176119074686528,1.1516398566206787
2022-10-31,20020306,0.0,2022-09-05,1.1539364878681653,0.0,0.34657359027997275,0.41035220055904287,1.1527140504987237
2022-11-07,20020306,0.6931471805599453,2022-10-31,1.1244400509043146,0.0,0.34657359027997275,0.4021731469719909,1.1222087772817617
2022-11-14,20020306,0.6931471805599453,2022-10-31,1.1244400509043146,0.0,0.34657359027997275,0.39498067389488933,1.1270560512493901
2022-11-21,20020306,0.0,2022-10-31,1.1244400509043146,0.0,0.34657359027997275,0.38778820081778775,1.1173183468135224
2022-11-28,20020306,0.0,2022-10-31,1.1244400509043146,0.0,0.34657359027997275,0.3805957277406862,1.1035290821974866
2022-12-05,20020306,0.0,2022-10-31,1.1244400509043146,0.0,0.34657359027997275,0.3734032546635846,1.1023714114097694
2022-12-12,20020306,0.6931471805599453,2022-10-31,1.1244400509043146,0.0,0.34657359027997275,0.366210781586483,1.118123022652058
2022-12-19,20020306,0.6931471805599453,2022-10-31,1.1244400509043146,0.0,0.34657359027997275,0.35901830850938143,1.1373628883261104
2022-12-26,20020306,0.0,2022-10-31,1.1244400509043146,0.0,0.34657359027997275,0.35182583543227985,1.1438438899039192
2022-05-23,20020501,0.6931471805599453,2022-05-16,1.694420848331879,1.3862943611198906,1.1796247178237735,1.2311649008189725,1.7054725902916308
2022-05-30,20020501,1.791759469228055,2022-05-16,1.694420848331879,1.3862943611198906,1.1796247178237735,1.6218964823050634,1.730598566924074
2022-06-06,20020501,0.0,2022-05-16,1.694420848331879,1.3862943611198906,1.1796247178237735,1.1362364863854462,1.7596320540538142
2022-06-13,20020501,1.6094379124341003,2022-05-16,1.694420848331879,1.3862943611198906,1.1796247178237735,1.3512411825235078,1.766502765111718
2022-06-20,20020501,1.3862943611198906,2022-05-16,1.694420848331879,1.3862943611198906,1.1796247178237735,1.3513969033870799,1.7476127318941295
2022-06-27,20020501,2.302585092994046,2022-05-16,1.694420848331879,1.3862943611198906,1.1796247178237735,1.3045153527011224,1.7259731701632426
2022-07-04,20020501,1.3862943611198906,2022-05-16,1.694420848331879,1.3862943611198906,1.1796247178237735,1.4207411986748764,1.7222262575624194
2022-07-11,20020501,1.6094379124341003,2022-05-16,1.694420848331879,1.3862943611198906,1.1796247178237735,1.3183022928033123,1.7289046691508132
2022-07-18,20020501,0.6931471805599453,2022-07-11,1.6793316608494604,1.6094379124341003,1.6711529319169818,1.3668833724320224,1.6994226069900216
2022-07-25,20020501,0.0,2022-07-11,1.6793316608494604,1.6094379124341003,1.6711529319169818,1.2637934021216777,1.6704445608928336
2022-08-01,20020501,0.6931471805599453,2022-07-11,1.6793316608494604,1.6094379124341003,1.6711529319169818,1.508609540685439,1.637476802892257
2022-08-08,20020501,0.0,2022-07-11,1.6793316608494604,1.6094379124341003,1.6711529319169818,1.3429597895976781,1.6229702704613245
2022-08-15,20020501,1.3862943611198906,2022-07-11,1.6793316608494604,1.6094379124341003,1.6711529319169818,1.4248716703721223,1.6328120681903342
2022-08-22,20020501,1.6094379124341003,2022-07-11,1.6793316608494604,1.6094379124341003,1.6711529319169818,1.3758104790378936,1.6525750828792736
2022-08-29,20020501,1.3862943611198906,2022-07-11,1.6793316608494604,1.6094379124341003,1.6711529319169818,1.338108572718294,1.6676901003907239
2022-09-05,20020501,1.3862943611198906,2022-07-11,1.6793316608494604,1.6094379124341003,1.6711529319169818,1.3921610907608089,1.679675542481141
2022-09-12,20020501,1.9459101490553132,2022-09-05,1.6466231299646583,1.3862943611198906,1.442080248948443,0.9800363348989112,1.6626276682722543
2022-09-19,20020501,1.3862943611198906,2022-09-05,1.6466231299646583,1.3862943611198906,1.442080248948443,1.1482658870307407,1.6885590537389688
2022-09-26,20020501,0.0,2022-09-05,1.6466231299646583,1.3862943611198906,1.442080248948443,1.2037530234548828,1.7014227147571386
2022-10-03,20020501,1.3862943611198906,2022-09-05,1.6466231299646583,1.3862943611198906,1.442080248948443,1.2141581222904132,1.6883977624431357
2022-10-10,20020501,0.6931471805599453,2022-09-05,1.6466231299646583,1.3862943611198906,1.442080248948443,1.271785870540983,1.6636665862165905
2022-10-17,20020501,1.3862943611198906,2022-09-05,1.6466231299646583,1.3862943611198906,1.442080248948443,1.1817641063574909,1.652131945382622
2022-10-24,20020501,0.0,2022-09-05,1.6466231299646583,1.3862943611198906,1.442080248948443,1.1958061729893634,1.6592166066902878
2022-10-31,20020501,2.1972245773362196,2022-09-05,1.6466231299646583,1.3862943611198906,1.442080248948443,1.1934714664830512,1.6668355704788678
2022-11-07,20020501,1.6094379124341003,2022-10-31,1.6257340297176277,2.1972245773362196,1.069166529754014,1.212703749595947,1.6407223995947062
2022-11-14,20020501,1.6094379124341003,2022-10-31,1.6257340297176277,2.1972245773362196,1.069166529754014,1.269180378684849,1.6396385151440436
2022-11-21,20020501,2.1972245773362196,2022-10-31,1.6257340297176277,2.1972245773362196,1.069166529754014,1.2953052800384273,1.6525175873532345
2022-11-28,20020501,1.3862943611198906,2022-10-31,1.6257340297176277,2.1972245773362196,1.069166529754014,0.9186188184846469,1.6765771029469863
2022-12-05,20020501,0.6931471805599453,2022-10-31,1.6257340297176277,2.1972245773362196,1.069166529754014,1.2790211444666086,1.6789376704625256
2022-12-12,20020501,0.6931471805599453,2022-10-31,1.6257340297176277,2.1972245773362196,1.069166529754014,1.1487529090199093,1.6324012311397225
2022-12-19,20020501,1.3862943611198906,2022-10-31,1.6257340297176277,2.1972245773362196,1.069166529754014,1.2021200313241127,1.5563550401079205
2022-12-26,20020501,0.0,2022-10-31,1.6257340297176277,2.1972245773362196,1.069166529754014,1.2219029753466248,1.5100992085486602
2022-05-23,20020502,1.791759469228055,2022-05-16,1.4525596751307939,0.0,1.141087047866959,1.1058017296819471,1.4364050684464797
2022-05-30,20020502,0.6931471805599453,2022-05-16,1.4525596751307939,0.0,1.141087047866959,1.382401662354629,1.4529935517965606
2022-06-06,20020502,0.6931471805599453,2022-05-16,1.4525596751307939,0.0,1.141087047866959,1.378514049533865,1.4542301411691403
2022-06-13,20020502,0.0,2022-05-16,1.4525596751307939,0.0,1.141087047866959,1.3209583212081524,1.4304053232026044
2022-06-20,20020502,1.3862943611198906,2022-05-16,1.4525596751307939,0.0,1.141087047866959,1.277158507090416,1.405510885989451
2022-06-27,20020502,0.0,2022-05-16,1.4525596751307939,0.0,1.141087047866959,1.2545934953744355,1.4106356001969236
2022-07-04,20020502,1.6094379124341003,2022-05-16,1.4525596751307939,0.0,1.141087047866959,1.2457583138531505,1.4475503431748424
2022-07-11,20020502,1.3862943611198906,2022-05-16,1.4525596751307939,0.0,1.141087047866959,1.2433668895671142,1.4861527852894845
2022-07-18,20020502,1.9459101490553132,2022-07-11,1.4304923004784869,1.3862943611198906,1.0955066586684703,1.05889282102723,1.4777118001051952
2022-07-25,20020502,1.791759469228055,2022-07-11,1.4304923004784869,1.3862943611198906,1.0955066586684703,1.0083837183771724,1.4605141232814125
2022-08-01,20020502,0.0,2022-07-11,1.4304923004784869,1.3862943611198906,1.0955066586684703,1.0316852909456948,1.4352848141368282
2022-08-08,20020502,0.6931471805599453,2022-07-11,1.4304923004784869,1.3862943611198906,1.0955066586684703,1.0445951897111074,1.4156850997049004
2022-08-15,20020502,1.3862943611198906,2022-07-11,1.4304923004784869,1.3862943611198906,1.0955066586684703,1.0429823557508382,1.3998224129678127
2022-08-22,20020502,1.3862943611198906,2022-07-11,1.4304923004784869,1.3862943611198906,1.0955066586684703,1.037165658959945,1.3872857768423026
2022-08-29,20020502,0.6931471805599453,2022-07-11,1.4304923004784869,1.3862943611198906,1.0955066586684703,1.0317640019941248,1.3896008521988055
2022-09-05,20020502,1.791759469228055,2022-07-11,1.4304923004784869,1.3862943611198906,1.0955066586684703,1.0271203694685516,1.414268773406977
2022-09-12,20020502,2.1972245773362196,2022-09-05,1.4213484138485033,1.791759469228055,1.3143738430069454,1.181746320274293,1.4356761584414068
2022-09-19,20020502,0.0,2022-09-05,1.4213484138485033,1.791759469228055,1.3143738430069454,1.181746320274293,1.4415517037774837
2022-09-26,20020502,0.0,2022-09-05,1.4213484138485033,1.791759469228055,1.3143738430069454,1.181746320274293,1.4168777180863164
2022-10-03,20020502,0.0,2022-09-05,1.4213484138485033,1.791759469228055,1.3143738430069454,1.181746320274293,1.3902360647185317
2022-10-10,20020502,1.6094379124341003,2022-09-05,1.4213484138485033,1.791759469228055,1.3143738430069454,1.181746320274293,1.3989149246809924
2022-10-17,20020502,0.6931471805599453,2022-09-05,1.4213484138485033,1.791759469228055,1.3143738430069454,1.181746320274293,1.441154001810283
2022-10-24,20020502,0.6931471805599453,2022-09-05,1.4213484138485033,1.791759469228055,1.3143738430069454,1.181746320274293,1.469215128852863
2022-10-31,20020502,1.3862943611198906,2022-09-05,1.4213484138485033,1.791759469228055,1.3143738430069454,1.181746320274293,1.4413553145304934
2022-11-07,20020502,0.0,2022-10-31,1.3973907333546136,1.3862943611198906,1.0955066586684703,1.1408098330994985,1.347470197499151
2022-11-14,20020502,0.6931471805599453,2022-10-31,1.3973907333546136,1.3862943611198906,1.0955066586684703,1.0457588097421633,1.3204712939526093
2022-11-21,20020502,0.6931471805599453,2022-10-31,1.3973907333546136,1.3862943611198906,1.0955066586684703,1.06268880161342,1.3600011651462172
2022-11-28,20020502,0.0,2022-10-31,1.3973907333546136,1.3862943611198906,1.0955066586684703,1.0741845798363239,1.4282576385831987
2022-12-05,20020502,0.6931471805599453,2022-10-31,1.3973907333546136,1.3862943611198906,1.0955066586684703,1.073471248887625,1.4519015863446838
2022-12-12,20020502,0.6931471805599453,2022-10-31,1.3973907333546136,1.3862943611198906,1.0955066586684703,1.0722035886377874,1.4009292426447262
2022-12-19,20020502,0.0,2022-10-31,1.3973907333546136,1.3862943611198906,1.0955066586684703,1.0721616241899947,1.3233214990494335
2022-12-26,20020502,1.3862943611198906,2022-10-31,1.3973907333546136,1.3862943611198906,1.0955066586684703,1.0722903205422956,1.2962286501626086
2022-05-23,20020504,1.791759469228055,2022-05-16,1.314524843661205,0.6931471805599453,0.8664339756999315,1.0276782827382895,1.3874105872746882
2022-05-30,20020504,1.3862943611198906,2022-05-16,1.314524843661205,0.6931471805599453,0.8664339756999315,1.0488108374765581,1.4083156589874313
2022-06-06,20020504,1.3862943611198906,2022-05-16,1.314524843661205,0.6931471805599453,0.8664339756999315,1.065071518780008,1.4023053156718912
2022-06-13,20020504,0.0,2022-05-16,1.314524843661205,0.6931471805599453,0.8664339756999315,1.0775834824174921,1.3763142010401124
2022-06-20,20020504,0.0,2022-05-16,1.314524843661205,0.6931471805599453,0.8664339756999315,1.0872109531946554,1.3513111396432338
2022-06-27,20020504,0.6931471805599453,2022-05-16,1.314524843661205,0.6931471805599453,0.8664339756999315,1.094618918582874,1.3411596985617544
2022-07-04,20020504,1.3862943611198906,2022-05-16,1.314524843661205,0.6931471805599453,0.8664339756999315,1.1003190606516735,1.3409759119141331
2022-07-11,20020504,1.3862943611198906,2022-05-16,1.314524843661205,0.6931471805599453,0.8664339756999315,1.1047050989093805,1.3355814455675714
2022-07-18,20020504,1.3862943611198906,2022-07-11,1.3010133509708677,1.3862943611198906,0.8664339756999315,1.0807590244778156,1.3069425572868953
2022-07-25,20020504,1.3862943611198906,2022-07-11,1.3010133509708677,1.3862943611198906,0.8664339756999315,1.017381840027481,1.277307676546224
2022-08-01,20020504,1.9459101490553132,2022-07-11,1.3010133509708677,1.3862943611198906,0.8664339756999315,1.0042355128203038,1.2605595332398143
