,id,model,rmse,mae,wape_m
1755,169103,AutoTheta,20,14.4,57.8
1756,169103,ADIDA,20,14.5,58.6
1757,169103,CrostonClassic,20,14.5,58.5
1758,169103,IMAPA,20,14.5,58.6
1759,169103,WindowAverage,21,16.0,69.1
1760,169120,AutoARIMA,3,2.5,116.9
1761,169120,AutoETS,3,2.5,118.2
1762,169120,DynamicOptimizedTheta,3,2.5,118.4
1763,169120,AutoTheta,3,2.5,112.0
1764,169120,ADIDA,3,2.5,116.9
1765,169120,CrostonClassic,3,2.6,133.6
1766,169120,IMAPA,3,2.5,116.9
1767,169120,WindowAverage,3,2.6,135.8
1768,169440,AutoARIMA,22,17.0,39.9
1769,169440,AutoETS,19,14.3,27.5
1770,169440,DynamicOptimizedTheta,19,14.3,27.5
1771,169440,AutoTheta,19,14.2,27.6
1772,169440,ADIDA,18,13.4,24.0
1773,169440,CrostonClassic,18,13.5,20.8
1774,169440,IMAPA,18,13.4,24.0
1775,169440,WindowAverage,18,13.1,21.9
1776,17010302,AutoARIMA,47,34.9,23.4
1777,17010302,AutoETS,47,35.0,24.4
1778,17010302,DynamicOptimizedTheta,47,35.0,24.4
1779,17010302,AutoTheta,48,35.4,25.8
1780,17010302,ADIDA,47,35.0,24.4
1781,17010302,CrostonClassic,47,34.4,23.7
1782,17010302,IMAPA,47,35.0,24.4
1783,17010302,WindowAverage,46,33.5,22.3
1784,17012002,AutoARIMA,8,6.1,42.3
1785,17012002,AutoETS,8,5.8,41.5
1786,17012002,DynamicOptimizedTheta,8,5.9,41.5
1787,17012002,AutoTheta,8,6.0,40.0
1788,17012002,ADIDA,8,5.9,41.5
1789,17012002,CrostonClassic,8,5.9,40.9
1790,17012002,IMAPA,8,5.9,41.5
1791,17012002,WindowAverage,9,6.9,51.9
1792,17016702,AutoARIMA,22,16.9,20.8
1793,17016702,AutoETS,22,16.7,22.4
1794,17016702,DynamicOptimizedTheta,22,16.7,22.3
1795,17016702,AutoTheta,22,16.6,23.2
1796,17016702,ADIDA,22,16.7,22.2
1797,17016702,CrostonClassic,22,16.7,22.3
1798,17016702,IMAPA,22,16.7,22.2
1799,17016702,WindowAverage,21,17.6,14.8
1800,17017002,AutoARIMA,13,10.2,34.1
1801,17017002,AutoETS,11,8.7,27.3
1802,17017002,DynamicOptimizedTheta,11,8.7,27.3
1803,17017002,AutoTheta,11,8.7,27.3
1804,17017002,ADIDA,11,8.7,27.6
1805,17017002,CrostonClassic,11,8.4,25.6
1806,17017002,IMAPA,11,8.7,27.6
1807,17017002,WindowAverage,12,8.9,32.7
1808,17021802,AutoARIMA,11,10.0,46.8
1809,17021802,AutoETS,14,12.4,64.9
1810,17021802,DynamicOptimizedTheta,14,12.5,65.3
1811,17021802,AutoTheta,14,12.5,64.7
1812,17021802,ADIDA,13,10.9,56.9
1813,17021802,CrostonClassic,10,8.4,38.8
1814,17021802,IMAPA,13,10.9,56.9
1815,17021802,WindowAverage,13,12.0,63.5
1816,17031802,AutoARIMA,12,10.5,50.9
1817,17031802,AutoETS,11,9.0,34.4
1818,17031802,DynamicOptimizedTheta,13,11.0,46.8
1819,17031802,AutoTheta,13,11.1,47.2
1820,17031802,ADIDA,11,9.0,34.9
1821,17031802,CrostonClassic,11,9.0,35.0
1822,17031802,IMAPA,11,9.0,34.9
1823,17031802,WindowAverage,11,9.6,37.5
1824,17032002,AutoARIMA,9,7.0,29.4
1825,17032002,AutoETS,8,6.4,25.0
1826,17032002,DynamicOptimizedTheta,9,7.0,28.8
1827,17032002,AutoTheta,9,7.0,28.5
1828,17032002,ADIDA,9,7.1,29.7
1829,17032002,CrostonClassic,9,7.0,28.8
1830,17032002,IMAPA,9,7.1,29.7
1831,17032002,WindowAverage,10,7.5,31.2
1832,17033202,AutoARIMA,6,5.2,25.8
1833,17033202,AutoETS,6,5.3,18.6
1834,17033202,DynamicOptimizedTheta,6,5.3,18.7
1835,17033202,AutoTheta,6,5.3,18.9
1836,17033202,ADIDA,6,5.3,18.8
1837,17033202,CrostonClassic,6,5.2,15.5
1838,17033202,IMAPA,6,5.3,18.8
1839,17033202,WindowAverage,7,5.7,31.1
1840,17033302,AutoARIMA,10,8.5,38.8
1841,17033302,AutoETS,10,8.5,35.9
1842,17033302,DynamicOptimizedTheta,10,8.5,37.4
1843,17033302,AutoTheta,10,8.5,36.6
1844,17033302,ADIDA,10,8.5,37.4
1845,17033302,CrostonClassic,10,8.5,37.4
1846,17033302,IMAPA,10,8.5,37.4
1847,17033302,WindowAverage,11,9.4,56.7
1848,17041802,AutoARIMA,2,1.8,32.4
1849,17041802,AutoETS,2,1.9,31.5
1850,17041802,DynamicOptimizedTheta,2,1.9,34.5
1851,17041802,AutoTheta,2,1.9,36.6
1852,17041802,ADIDA,2,1.9,34.5
1853,17041802,CrostonClassic,2,1.9,32.6
1854,17041802,IMAPA,2,1.9,34.5
1855,17041802,WindowAverage,2,1.8,51.1
1856,17044002,AutoARIMA,10,7.8,41.8
1857,17044002,AutoETS,9,7.4,36.5
1858,17044002,DynamicOptimizedTheta,9,7.4,36.4
1859,17044002,AutoTheta,9,7.4,36.5
1860,17044002,ADIDA,9,7.4,36.5
1861,17044002,CrostonClassic,9,7.4,37.1
1862,17044002,IMAPA,9,7.4,36.5
1863,17044002,WindowAverage,10,7.9,46.2
1864,17044102,AutoARIMA,21,17.3,22.6
1865,17044102,AutoETS,20,16.2,23.4
1866,17044102,DynamicOptimizedTheta,20,16.2,23.4
1867,17044102,AutoTheta,20,16.2,23.3
1868,17044102,ADIDA,20,16.2,23.2
1869,17044102,CrostonClassic,19,15.8,24.9
1870,17044102,IMAPA,20,16.2,23.2
1871,17044102,WindowAverage,20,16.8,26.4
1872,17044702,AutoARIMA,4,3.2,46.2
1873,17044702,AutoETS,4,3.1,44.2
1874,17044702,DynamicOptimizedTheta,4,3.2,43.5
1875,17044702,AutoTheta,4,3.2,43.5
1876,17044702,ADIDA,4,3.2,43.1
1877,17044702,CrostonClassic,4,3.1,41.9
1878,17044702,IMAPA,4,3.2,43.1
1879,17044702,WindowAverage,4,3.3,42.0
1880,172103,AutoARIMA,4,3.2,43.1
1881,172103,AutoETS,4,3.6,60.4
1882,172103,DynamicOptimizedTheta,4,3.3,49.6
1883,172103,AutoTheta,4,3.3,48.1
1884,172103,ADIDA,4,3.3,47.3
1885,172103,CrostonClassic,4,3.3,48.6
1886,172103,IMAPA,4,3.3,47.3
1887,172103,WindowAverage,5,3.9,64.1
1888,172218,AutoARIMA,5,4.2,24.9
1889,172218,AutoETS,5,4.2,24.9
1890,172218,DynamicOptimizedTheta,5,4.5,29.9
1891,172218,AutoTheta,5,4.5,29.9
1892,172218,ADIDA,5,4.5,29.9
1893,172218,CrostonClassic,5,4.4,28.9
1894,172218,IMAPA,5,4.5,29.9
1895,172218,WindowAverage,6,5.0,51.6
1896,172317,AutoARIMA,3,2.9,47.6
1897,172317,AutoETS,3,2.9,39.8
1898,172317,DynamicOptimizedTheta,3,2.8,36.3
1899,172317,AutoTheta,3,2.8,36.3
1900,172317,ADIDA,3,2.8,36.3
1901,172317,CrostonClassic,3,2.8,36.9
1902,172317,IMAPA,3,2.8,36.3
1903,172317,WindowAverage,3,2.9,47.4
1904,172318,AutoARIMA,4,3.6,72.4
1905,172318,AutoETS,5,3.7,73.1
1906,172318,DynamicOptimizedTheta,5,3.8,83.1
1907,172318,AutoTheta,5,3.8,82.7
1908,172318,ADIDA,5,4.0,103.6
1909,172318,CrostonClassic,5,3.8,81.4
1910,172318,IMAPA,5,4.0,103.6
1911,172318,WindowAverage,6,4.6,137.7
1912,17231811,AutoARIMA,7,5.7,35.8
1913,17231811,AutoETS,6,5.2,25.4
1914,17231811,DynamicOptimizedTheta,7,5.5,37.2
1915,17231811,AutoTheta,7,5.5,37.1
1916,17231811,ADIDA,7,5.5,37.9
1917,17231811,CrostonClassic,7,5.5,36.0
1918,17231811,IMAPA,7,5.5,37.9
1919,17231811,WindowAverage,7,5.5,44.4
1920,172333,AutoARIMA,4,2.9,29.3
1921,172333,AutoETS,4,2.8,30.1
1922,172333,DynamicOptimizedTheta,4,3.2,39.2
1923,172333,AutoTheta,4,3.3,40.0
1924,172333,ADIDA,4,3.2,39.2
1925,172333,CrostonClassic,4,3.0,34.0
1926,172333,IMAPA,4,3.2,39.2
1927,172333,WindowAverage,5,3.8,55.1
1928,17233311,AutoARIMA,11,9.5,86.4
1929,17233311,AutoETS,11,9.4,89.6
1930,17233311,DynamicOptimizedTheta,11,9.4,89.6
1931,17233311,AutoTheta,12,9.5,89.6
1932,17233311,ADIDA,11,9.4,89.5
1933,17233311,CrostonClassic,12,9.5,91.8
1934,17233311,IMAPA,11,9.4,89.5
1935,17233311,WindowAverage,11,9.4,91.1
1936,172367,AutoARIMA,3,2.2,52.9
1937,172367,AutoETS,3,2.2,53.8
1938,172367,DynamicOptimizedTheta,3,2.2,54.1
1939,172367,AutoTheta,3,2.2,52.4
1940,172367,ADIDA,3,2.2,54.1
1941,172367,CrostonClassic,3,2.2,61.6
1942,172367,IMAPA,3,2.2,54.1
1943,172367,WindowAverage,3,2.2,56.1
1944,172370,AutoARIMA,3,2.5,53.4
1945,172370,AutoETS,3,2.7,41.9
1946,172370,DynamicOptimizedTheta,3,2.7,44.3
1947,172370,AutoTheta,3,2.7,42.7
1948,172370,ADIDA,3,2.7,44.3
1949,172370,CrostonClassic,3,2.7,43.9
1950,172370,IMAPA,3,2.7,44.3
1951,172370,WindowAverage,3,2.8,55.6
1952,172418,AutoARIMA,9,7.8,24.0
1953,172418,AutoETS,9,7.2,20.6
1954,172418,DynamicOptimizedTheta,9,7.2,20.9
1955,172418,AutoTheta,9,7.2,21.1
1956,172418,ADIDA,9,7.2,21.1
1957,172418,CrostonClassic,9,7.2,20.9
1958,172418,IMAPA,9,7.2,21.1
1959,172418,WindowAverage,9,7.4,24.2
1960,172420,AutoARIMA,8,6.6,19.6
1961,172420,AutoETS,7,6.5,21.2
1962,172420,DynamicOptimizedTheta,7,6.5,21.5
1963,172420,AutoTheta,7,6.5,21.2
1964,172420,ADIDA,7,6.5,21.3
1965,172420,CrostonClassic,7,6.4,21.0
1966,172420,IMAPA,7,6.5,21.3
1967,172420,WindowAverage,8,7.1,27.6
1968,172440,AutoARIMA,7,5.9,39.2
1969,172440,AutoETS,6,5.4,30.1
1970,172440,DynamicOptimizedTheta,7,5.5,31.8
1971,172440,AutoTheta,7,5.5,31.9
1972,172440,ADIDA,7,5.5,31.8
1973,172440,CrostonClassic,7,5.5,31.8
1974,172440,IMAPA,7,5.5,31.8
1975,172440,WindowAverage,7,6.2,40.5
1976,172450,AutoARIMA,12,9.3,23.1
1977,172450,AutoETS,12,9.6,26.4
1978,172450,DynamicOptimizedTheta,12,9.6,26.5
1979,172450,AutoTheta,12,9.6,26.5
1980,172450,ADIDA,12,8.8,21.4
1981,172450,CrostonClassic,11,8.4,14.1
1982,172450,IMAPA,12,8.8,21.4
1983,172450,WindowAverage,11,8.5,20.6
1984,17410306,AutoARIMA,94,80.3,27.3
1985,17410306,AutoETS,111,95.0,39.3
1986,17410306,DynamicOptimizedTheta,111,95.0,39.3
1987,17410306,AutoTheta,111,94.8,39.2
1988,17410306,ADIDA,105,88.6,35.3
1989,17410306,CrostonClassic,97,81.0,28.8
1990,17410306,IMAPA,105,88.6,35.3
1991,17410306,WindowAverage,108,94.1,35.2
1992,17412006,AutoARIMA,29,23.7,17.9
1993,17412006,AutoETS,28,23.2,18.4
1994,17412006,DynamicOptimizedTheta,28,23.2,18.5
1995,17412006,AutoTheta,28,23.2,18.6
1996,17412006,ADIDA,28,23.1,18.4
1997,17412006,CrostonClassic,27,22.1,16.9
1998,17412006,IMAPA,28,23.1,18.4
1999,17412006,WindowAverage,28,23.3,16.3
2000,17416706,AutoARIMA,61,49.2,28.4
2001,17416706,AutoETS,62,50.2,28.0
2002,17416706,DynamicOptimizedTheta,62,50.2,28.0
2003,17416706,AutoTheta,62,50.1,28.8
2004,17416706,ADIDA,62,50.2,28.0
2005,17416706,CrostonClassic,61,48.8,27.4
2006,17416706,IMAPA,62,50.2,28.0
2007,17416706,WindowAverage,65,53.4,32.4
2008,17417006,AutoARIMA,47,40.1,24.8
2009,17417006,AutoETS,46,39.0,23.8
2010,17417006,DynamicOptimizedTheta,46,39.0,23.9
2011,17417006,AutoTheta,47,39.2,24.7
2012,17417006,ADIDA,46,39.0,23.8
2013,17417006,CrostonClassic,46,38.4,22.1
2014,17417006,IMAPA,46,39.0,23.8
2015,17417006,WindowAverage,46,39.7,21.0
2016,17433306,AutoARIMA,18,15.2,33.6
2017,17433306,AutoETS,19,15.8,42.6
2018,17433306,DynamicOptimizedTheta,18,15.1,47.1
2019,17433306,AutoTheta,19,15.4,47.5
2020,17433306,ADIDA,18,15.5,40.5
2021,17433306,CrostonClassic,19,15.5,40.9
2022,17433306,IMAPA,18,15.5,40.5
2023,17433306,WindowAverage,18,14.7,42.3
2024,17444106,AutoARIMA,71,55.5,26.0
2025,17444106,AutoETS,72,56.0,27.3
2026,17444106,DynamicOptimizedTheta,80,62.2,31.2
2027,17444106,AutoTheta,80,62.0,30.9
2028,17444106,ADIDA,72,55.7,27.1
2029,17444106,CrostonClassic,69,54.0,26.2
2030,17444106,IMAPA,72,55.7,27.1
2031,17444106,WindowAverage,70,56.9,23.9
2032,181103,AutoARIMA,18,16.3,26.7
2033,181103,AutoETS,19,17.3,32.4
2034,181103,DynamicOptimizedTheta,19,17.3,32.4
2035,181103,AutoTheta,19,17.4,32.7
2036,181103,ADIDA,18,17.0,31.7
2037,181103,CrostonClassic,16,14.6,24.9
2038,181103,IMAPA,18,17.0,31.7
2039,181103,WindowAverage,18,17.1,30.8
2040,181113,AutoARIMA,4,3.6,26.5
2041,181113,AutoETS,4,3.3,21.2
2042,181113,DynamicOptimizedTheta,4,3.3,23.5
2043,181113,AutoTheta,4,3.3,23.7
2044,181113,ADIDA,4,3.4,26.8
2045,181113,CrostonClassic,4,3.3,23.3
2046,181113,IMAPA,4,3.4,26.8
2047,181113,WindowAverage,4,3.3,23.1
2048,181120,AutoARIMA,4,3.8,31.4
2049,181120,AutoETS,5,3.9,32.5
2050,181120,DynamicOptimizedTheta,5,3.9,32.4
2051,181120,AutoTheta,5,3.8,32.7
2052,181120,ADIDA,5,3.9,32.2
2053,181120,CrostonClassic,5,3.8,33.0
2054,181120,IMAPA,5,3.9,32.2
2055,181120,WindowAverage,5,4.0,29.1
2056,1811649,AutoARIMA,2,1.4,34.1
2057,1811649,AutoETS,2,1.4,34.5
2058,1811649,DynamicOptimizedTheta,2,1.4,38.5
2059,1811649,AutoTheta,2,1.3,38.8
2060,1811649,ADIDA,2,1.4,38.5
2061,1811649,CrostonClassic,2,1.3,37.2
2062,1811649,IMAPA,2,1.4,38.5
2063,1811649,WindowAverage,2,1.6,60.9
2064,1811749,AutoARIMA,5,3.7,69.1
2065,1811749,AutoETS,4,3.2,55.7
2066,1811749,DynamicOptimizedTheta,4,3.1,46.6
2067,1811749,AutoTheta,4,3.1,46.3
2068,1811749,ADIDA,4,3.1,46.6
2069,1811749,CrostonClassic,4,3.1,46.6
2070,1811749,IMAPA,4,3.1,46.6
2071,1811749,WindowAverage,4,3.5,55.3
2072,181191,AutoARIMA,4,3.2,65.6
2073,181191,AutoETS,4,3.3,68.1
2074,181191,DynamicOptimizedTheta,4,3.2,49.3
2075,181191,AutoTheta,4,3.1,46.0
2076,181191,ADIDA,4,3.2,49.3
2077,181191,CrostonClassic,4,3.4,61.8
2078,181191,IMAPA,4,3.2,49.3
2079,181191,WindowAverage,4,3.8,48.1
2080,181203,AutoARIMA,7,5.4,35.6
2081,181203,AutoETS,7,5.2,33.9
2082,181203,DynamicOptimizedTheta,7,5.3,34.6
2083,181203,AutoTheta,7,5.3,34.0
2084,181203,ADIDA,7,5.2,33.0
2085,181203,CrostonClassic,7,5.3,35.1
2086,181203,IMAPA,7,5.2,33.0
2087,181203,WindowAverage,6,5.0,27.4
2088,181207,AutoARIMA,2,1.7,76.4
2089,181207,AutoETS,2,1.7,76.4
2090,181207,DynamicOptimizedTheta,2,1.6,67.7
2091,181207,AutoTheta,2,1.6,67.2
2092,181207,ADIDA,2,1.6,67.7
2093,181207,CrostonClassic,2,1.7,76.7
2094,181207,IMAPA,2,1.6,67.7
2095,181207,WindowAverage,2,1.6,60.6
2096,181217,AutoARIMA,2,2.0,46.8
2097,181217,AutoETS,2,2.0,49.5
2098,181217,DynamicOptimizedTheta,2,1.9,48.9
2099,181217,AutoTheta,2,1.9,50.4
2100,181217,ADIDA,2,1.9,48.9
2101,181217,CrostonClassic,2,1.9,43.3
2102,181217,IMAPA,2,1.9,48.9
2103,181217,WindowAverage,2,1.8,47.0
2104,181222,AutoARIMA,2,2.0,39.7
2105,181222,AutoETS,2,2.0,41.2
2106,181222,DynamicOptimizedTheta,2,2.0,40.0
2107,181222,AutoTheta,2,2.0,41.1
2108,181222,ADIDA,2,2.0,40.0
2109,181222,CrostonClassic,2,2.0,38.0
2110,181222,IMAPA,2,2.0,40.0
2111,181222,WindowAverage,2,2.0,39.9
2112,181223,AutoARIMA,9,7.5,14.7
2113,181223,AutoETS,9,7.8,14.9
2114,181223,DynamicOptimizedTheta,9,7.8,14.9
2115,181223,AutoTheta,9,7.8,14.9
2116,181223,ADIDA,9,7.7,14.8
2117,181223,CrostonClassic,9,7.5,13.9
2118,181223,IMAPA,9,7.7,14.8
2119,181223,WindowAverage,9,7.6,15.3
2120,181385,AutoARIMA,7,6.2,43.4
2121,181385,AutoETS,6,5.2,39.9
2122,181385,DynamicOptimizedTheta,7,6.2,33.9
2123,181385,AutoTheta,7,6.2,33.7
2124,181385,ADIDA,6,4.9,36.6
2125,181385,CrostonClassic,6,4.9,36.3
2126,181385,IMAPA,6,4.9,36.6
2127,181385,WindowAverage,7,5.1,44.8
2128,18138503,AutoARIMA,6,5.1,35.3
2129,18138503,AutoETS,5,4.0,35.3
2130,18138503,DynamicOptimizedTheta,5,3.9,31.3
2131,18138503,AutoTheta,5,3.9,32.2
2132,18138503,ADIDA,5,3.9,31.4
2133,18138503,CrostonClassic,5,3.9,31.7
2134,18138503,IMAPA,5,3.9,31.4
2135,18138503,WindowAverage,5,4.2,22.9
2136,181386,AutoARIMA,2,1.9,39.9
2137,181386,AutoETS,2,2.1,67.9
2138,181386,DynamicOptimizedTheta,2,1.9,58.4
2139,181386,AutoTheta,2,1.9,58.3
2140,181386,ADIDA,2,1.9,58.4
2141,181386,CrostonClassic,2,1.9,56.1
2142,181386,IMAPA,2,1.9,58.4
2143,181386,WindowAverage,2,1.9,40.9
2144,181436,AutoARIMA,13,11.4,30.5
2145,181436,AutoETS,14,12.0,32.9
2146,181436,DynamicOptimizedTheta,14,11.6,31.0
2147,181436,AutoTheta,14,11.6,31.0
2148,181436,ADIDA,14,11.8,32.6
2149,181436,CrostonClassic,14,11.6,31.0
2150,181436,IMAPA,14,11.8,32.6
2151,181436,WindowAverage,15,13.1,42.9
2152,181437,AutoARIMA,10,8.5,37.8
2153,181437,AutoETS,10,8.3,40.6
2154,181437,DynamicOptimizedTheta,10,8.5,39.0
2155,181437,AutoTheta,10,8.5,38.8
2156,181437,ADIDA,10,8.5,38.8
2157,181437,CrostonClassic,10,8.5,39.2
2158,181437,IMAPA,10,8.5,38.8
2159,181437,WindowAverage,12,10.1,48.5
2160,181438,AutoARIMA,6,5.5,28.5
2161,181438,AutoETS,6,5.6,29.7
2162,181438,DynamicOptimizedTheta,6,5.6,29.7
2163,181438,AutoTheta,6,5.6,29.7
2164,181438,ADIDA,6,5.6,30.0
2165,181438,CrostonClassic,6,5.5,30.2
2166,181438,IMAPA,6,5.6,30.0
2167,181438,WindowAverage,6,5.6,27.2
2168,181468,AutoARIMA,8,6.8,69.1
2169,181468,AutoETS,4,3.7,20.8
2170,181468,DynamicOptimizedTheta,4,3.6,20.0
2171,181468,AutoTheta,4,3.7,20.2
2172,181468,ADIDA,4,3.6,18.9
2173,181468,CrostonClassic,5,4.0,28.0
2174,181468,IMAPA,4,3.6,18.9
2175,181468,WindowAverage,4,3.6,21.6
2176,181474,AutoARIMA,4,2.8,31.4
2177,181474,AutoETS,3,2.9,41.5
2178,181474,DynamicOptimizedTheta,4,2.8,34.3
2179,181474,AutoTheta,4,2.8,34.7
2180,181474,ADIDA,4,2.8,34.3
2181,181474,CrostonClassic,4,2.8,33.9
2182,181474,IMAPA,4,2.8,34.3
2183,181474,WindowAverage,4,3.4,51.7
2184,181540,AutoARIMA,3,2.9,219.2
2185,181540,AutoETS,2,1.9,166.5
2186,181540,DynamicOptimizedTheta,2,1.9,155.9
2187,181540,AutoTheta,2,1.9,155.8
2188,181540,ADIDA,2,1.9,155.9
2189,181540,CrostonClassic,2,1.9,156.5
2190,181540,IMAPA,2,1.9,155.9
2191,181540,WindowAverage,2,1.9,166.2
2192,18188005,AutoARIMA,2,2.1,119.5
2193,18188005,AutoETS,3,2.2,120.2
2194,18188005,DynamicOptimizedTheta,2,2.1,88.4
2195,18188005,AutoTheta,2,2.1,84.7
2196,18188005,ADIDA,2,2.1,88.4
2197,18188005,CrostonClassic,2,2.1,101.3
2198,18188005,IMAPA,2,2.1,88.4
2199,18188005,WindowAverage,3,1.9,69.9
2200,190162,AutoARIMA,8,6.5,53.8
2201,190162,AutoETS,6,4.2,57.1
2202,190162,DynamicOptimizedTheta,6,4.2,57.4
2203,190162,AutoTheta,6,4.2,57.8
2204,190162,ADIDA,6,4.2,55.9
2205,190162,CrostonClassic,6,4.2,55.8
2206,190162,IMAPA,6,4.2,55.9
2207,190162,WindowAverage,6,4.3,53.8
2208,190186,AutoARIMA,9,7.9,46.3
2209,190186,AutoETS,9,6.6,37.0
2210,190186,DynamicOptimizedTheta,9,6.7,36.3
2211,190186,AutoTheta,9,6.7,37.0
2212,190186,ADIDA,9,6.7,36.2
2213,190186,CrostonClassic,9,6.7,36.5
2214,190186,IMAPA,9,6.7,36.2
2215,190186,WindowAverage,9,6.6,36.3
2216,190214,AutoARIMA,3,2.2,40.9
2217,190214,AutoETS,2,2.1,40.1
2218,190214,DynamicOptimizedTheta,3,2.1,36.9
2219,190214,AutoTheta,3,2.1,38.3
2220,190214,ADIDA,3,2.1,36.9
2221,190214,CrostonClassic,3,2.1,40.5
2222,190214,IMAPA,3,2.1,36.9
2223,190214,WindowAverage,3,2.5,33.2
2224,190385,AutoARIMA,6,4.7,59.8
2225,190385,AutoETS,6,4.1,46.9
2226,190385,DynamicOptimizedTheta,6,4.1,44.1
2227,190385,AutoTheta,6,4.2,45.1
2228,190385,ADIDA,6,4.1,44.0
2229,190385,CrostonClassic,6,4.1,44.7
2230,190385,IMAPA,6,4.1,44.0
2231,190385,WindowAverage,6,4.3,62.1
2232,190652,AutoARIMA,4,2.9,32.6
2233,190652,AutoETS,4,2.8,32.8
2234,190652,DynamicOptimizedTheta,4,2.9,32.7
2235,190652,AutoTheta,4,2.9,33.5
2236,190652,ADIDA,4,2.9,32.7
2237,190652,CrostonClassic,4,2.9,35.2
2238,190652,IMAPA,4,2.9,32.7
2239,190652,WindowAverage,4,3.0,37.2
2240,1950010126,AutoARIMA,7,5.3,143.5
2241,1950010126,AutoETS,3,2.9,60.2
2242,1950010126,DynamicOptimizedTheta,3,2.8,58.7
2243,1950010126,AutoTheta,3,2.7,52.8
2244,1950010126,ADIDA,3,2.8,56.9
2245,1950010126,CrostonClassic,3,2.9,61.8
2246,1950010126,IMAPA,3,2.8,56.9
2247,1950010126,WindowAverage,3,2.9,55.2
2248,20010101,AutoARIMA,6,5.2,58.8
2249,20010101,AutoETS,6,5.4,60.5
2250,20010101,DynamicOptimizedTheta,6,5.4,60.5
2251,20010101,AutoTheta,6,5.5,60.0
2252,20010101,ADIDA,6,5.4,60.4
2253,20010101,CrostonClassic,6,5.5,63.1
2254,20010101,IMAPA,6,5.4,60.4
2255,20010101,WindowAverage,6,5.7,67.3
2256,20010301,AutoARIMA,69,58.4,29.7
2257,20010301,AutoETS,48,35.8,13.1
2258,20010301,DynamicOptimizedTheta,48,35.8,13.1
2259,20010301,AutoTheta,48,35.6,13.4
2260,20010301,ADIDA,48,35.8,13.2
2261,20010301,CrostonClassic,48,37.1,13.6
2262,20010301,IMAPA,48,35.8,13.2
2263,20010301,WindowAverage,49,37.7,15.0
2264,20010301BM,AutoARIMA,4,3.7,51.0
2265,20010301BM,AutoETS,3,2.8,88.0
2266,20010301BM,DynamicOptimizedTheta,3,2.8,72.0
2267,20010301BM,AutoTheta,3,2.8,75.7
2268,20010301BM,ADIDA,3,2.8,72.0
2269,20010301BM,CrostonClassic,3,2.8,71.4
2270,20010301BM,IMAPA,3,2.8,72.0
2271,20010301BM,WindowAverage,3,2.9,80.5
2272,20010301D,AutoARIMA,7,6.2,42.4
2273,20010301D,AutoETS,6,4.4,38.9
2274,20010301D,DynamicOptimizedTheta,5,4.4,37.0
2275,20010301D,AutoTheta,5,4.3,36.0
2276,20010301D,ADIDA,5,4.4,37.0
2277,20010301D,CrostonClassic,5,4.4,37.0
2278,20010301D,IMAPA,5,4.4,37.0
2279,20010301D,WindowAverage,5,4.2,37.1
2280,20010301NM,AutoARIMA,9,7.3,43.7
2281,20010301NM,AutoETS,7,5.5,34.1
2282,20010301NM,DynamicOptimizedTheta,6,5.2,28.9
2283,20010301NM,AutoTheta,6,5.3,31.2
2284,20010301NM,ADIDA,6,5.3,27.1
2285,20010301NM,CrostonClassic,6,5.1,27.8
2286,20010301NM,IMAPA,6,5.3,27.1
2287,20010301NM,WindowAverage,7,5.8,28.7
2288,20010302,AutoARIMA,10,8.6,116.8
2289,20010302,AutoETS,8,6.3,70.3
2290,20010302,DynamicOptimizedTheta,8,6.2,60.9
2291,20010302,AutoTheta,8,6.2,59.1
2292,20010302,ADIDA,8,6.2,60.9
2293,20010302,CrostonClassic,8,6.3,65.6
2294,20010302,IMAPA,8,6.2,60.9
2295,20010302,WindowAverage,9,6.9,84.2
2296,20011001,AutoARIMA,2,1.7,133.5
2297,20011001,AutoETS,2,1.8,142.5
2298,20011001,DynamicOptimizedTheta,2,1.7,123.3
2299,20011001,AutoTheta,2,1.7,113.5
2300,20011001,ADIDA,2,1.7,127.2
2301,20011001,CrostonClassic,2,1.9,173.5
2302,20011001,IMAPA,2,1.7,127.2
2303,20011001,WindowAverage,2,1.7,97.0
2304,20012001,AutoARIMA,14,11.4,28.6
2305,20012001,AutoETS,14,11.2,25.0
2306,20012001,DynamicOptimizedTheta,14,11.2,25.1
2307,20012001,AutoTheta,14,11.2,25.2
2308,20012001,ADIDA,14,11.2,24.8
2309,20012001,CrostonClassic,14,11.4,27.1
2310,20012001,IMAPA,14,11.2,24.8
2311,20012001,WindowAverage,15,11.9,30.8
2312,20012001D,AutoARIMA,6,5.0,51.0
2313,20012001D,AutoETS,5,4.5,40.7
2314,20012001D,DynamicOptimizedTheta,5,4.6,41.6
2315,20012001D,AutoTheta,5,4.4,43.8
2316,20012001D,ADIDA,5,4.6,48.9
2317,20012001D,CrostonClassic,5,4.6,48.8
2318,20012001D,IMAPA,5,4.6,48.9
2319,20012001D,WindowAverage,6,4.8,47.5
2320,20012002,AutoARIMA,2,1.7,110.2
2321,20012002,AutoETS,2,1.5,102.6
2322,20012002,DynamicOptimizedTheta,2,1.5,110.4
2323,20012002,AutoTheta,2,1.5,107.0
2324,20012002,ADIDA,2,1.5,105.8
2325,20012002,CrostonClassic,2,1.6,129.9
2326,20012002,IMAPA,2,1.5,105.8
2327,20012002,WindowAverage,2,1.5,124.9
2328,20016201,AutoARIMA,1,1.2,66.6
2329,20016201,AutoETS,1,1.2,51.6
2330,20016201,DynamicOptimizedTheta,2,1.3,75.6
2331,20016201,AutoTheta,2,1.3,73.9
